"","C1","C2","INT_S1_D0_E1","P_S1_D0_E1","INT_S1_D0_E2","P_S1_D0_E2","INT_S1_D0_E3","P_S1_D0_E3","INT_S1_D0_E4","P_S1_D0_E4","INT_S1_D1_E1","P_S1_D1_E1","INT_S1_D1_E2","P_S1_D1_E2","INT_S1_D1_E3","P_S1_D1_E3","INT_S1_D1_E4","P_S1_D1_E4","INT_S2_D0_E1","P_S2_D0_E1","INT_S2_D0_E2","P_S2_D0_E2","INT_S2_D0_E3","P_S2_D0_E3","INT_S2_D0_E4","P_S2_D0_E4","INT_S2_D1_E1","P_S2_D1_E1","INT_S2_D1_E2","P_S2_D1_E2","INT_S2_D1_E3","P_S2_D1_E3","INT_S2_D1_E4","P_S2_D1_E4","INT_S3_D0_E1","P_S3_D0_E1","INT_S3_D0_E2","P_S3_D0_E2","INT_S3_D0_E3","P_S3_D0_E3","INT_S3_D0_E4","P_S3_D0_E4","INT_S3_D1_E1","P_S3_D1_E1","INT_S3_D1_E2","P_S3_D1_E2","INT_S3_D1_E3","P_S3_D1_E3","INT_S3_D1_E4","P_S3_D1_E4"
"1517",8.3,3.1,0,0,0,0,-1653.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7073.4,1,0,0,0,0,-288.2,1,0,0,0,0,0,0,-4452.8,1,-4617.5,1,0,0,0,0,-47775.8,1,0,0,0,0
"1518",8.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-108017.1,1,-103097.9,1,-92127.4,1,-1373.2,1,0,0,-76604.5,1,0,0,-117530.4,1
"1519",8.3,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475945.6,1,449889.8,1,384520.8,1,158335.9,1
"1520",8.3,4,0,0,0,0,-2674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1521",8.3,4.1,0,0,-1458.1,1,0,0,-61264.2,1,0,0,-55852.9,1,-63961.5,1,0,0,0,0,0,0,-91795.5,1,-35484.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1522",8.3,4.8,0,0,0,0,0,0,0,0,0,0,0,0,-2889.4,1,-36780.4,1,0,0,0,0,0,0,0,0,0,0,-16932.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1523",8.3,7.1,0,0,0,0,0,0,0,0,0,0,71769.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1524",8.3,8,58889.5,1,82987.8,1,83020.4,1,95002.1,1,68466.2,1,55883.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1525",8.3,8.3,538599.2,1,0,0,0,0,0,0,36468.5,1,1039505.7,1,16575.3,1,583526.3,1,41372.6,1,34285.5,1,13186.2,1,42261,1,104561.1,1,45429.6,1,31753.5,1,42250.4,1,0,0,0,0,106305.4,1,68103.5,1,7669189,1,8534408,1,6902915.5,1,125632.4,1
"1526",8.4,3,-1195.9,1,0,0,0,0,0,0,-40540.5,1,0,0,0,0,-53327.9,1,-1829.4,1,0,0,-1572.9,1,0,0,0,0,0,0,-31788.6,1,-31084.7,1,0,0,0,0,0,0,0,0,-3976.2,1,0,0,0,0,0,0
"1527",8.4,3.1,0,0,0,0,-1897.5,1,-89644.9,1,0,0,0,0,0,0,0,0,0,0,-61559.7,1,0,0,-457,1,-48787.2,1,0.1,1,0,0,0,0,-11171,1,-30325.3,1,0,0,-13700.2,1,0,0,0,0,-890.2,1,-57185.2,1
"1528",8.4,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-181842.7,1,-97741.4,1,0,0,0,0,-75699.7,1,0,0,0,0,0,0
"1529",8.4,3.8,0,0,0,0,0,0,-25419.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654372.9,1,185929,1,271343.1,1,386440.9,1,0,0,0,0,0,0,0,0
"1530",8.4,4.1,0,0,-122190.3,1,0,0,-19092,1,-53354.1,1,-46968.9,1,0,0,0,0,0,0,-44679.7,1,-29387.2,1,-1716,1,0,0,0,0,0,0,0,0,0,0,0,0,-80469.6,1,0,0,0,0,0,0,0,0,0,0
"1531",8.4,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1532",8.4,4.8,-63697.3,1,0,0,0,0,0,0,-231,1,-15319.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1533",8.4,7.2,0,0,21762.1,1,65556.9,1,59197.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1534",8.4,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103983.9,1,588883,1,412721.7,1,353495,1,0,0,0,0,0,0,10137,1
"1535",8.4,8.4,35749.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27409.4,1,34876.7,1,47284.2,1,19947.1,1,0,0,0,0,0,0,0,0,9428919.8,1,7412154.8,1,5140024.6,1,14504389.2,1,0,0,0,0,0,0,0,0
"1536",8.4,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56899.3,1,0,0,126350.9,1,0,0,0,0,0,0,0,0,0,0
"1537",8.5,3,0,0,-39621.7,1,0,0,0,0,0,0,0,0,-2305,1,0,0,0,0,0,0,0,0,-33363.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1538",8.5,3.1,0,0,0,0,-4761.7,1,-75491.8,1,0,0,-89743.7,1,0,0,-450.1,1,-82337.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1539",8.5,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3222.7,1,-97404.8,1,0,0,0,0,0,0,-93898.4,1,0,0
"1540",8.5,4,148369,1,166417,1,167666.4,1,141875,1,104925.5,1,132423.3,1,122280.9,1,112948.5,1,38199.6,1,29554.2,1,45396.8,1,33740.1,1,23145.3,1,21173.4,1,19220.1,1,21574.9,1,100086.5,1,107651.5,1,119549.3,1,125862,1,63670.2,1,69337.1,1,82101.4,1,76720,1
"1541",8.5,4.1,-1005.1,1,0,0,-44584.4,1,-33787.1,1,-51525.4,1,0,0,0,0,-80430.9,1,0,0,-43269.7,1,-57802.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52985.5,1
"1542",8.5,4.8,0,0,0,0,-372788.8,1,-482519.3,1,0,0,0,0,-125326.6,1,-36240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1543",8.5,8.5,4913.9,1,7746.2,1,7688.3,1,6804.6,1,105422.1,1,140000.1,1,85137.6,1,82690.1,1,369538.5,1,414839.2,1,385725.9,1,432526.6,1,250302.9,1,138407,1,142961.3,1,152824.8,1,11936.7,1,27746.9,1,13524.7,1,0,0,53085.1,1,50432.2,1,20601.5,1,40227.4,1
"1544",8.6,3,0,0,-1486.6,1,0,0,0,0,0,0,-3511.5,1,0,0,0,0,0,0,0,0,0,0,-98.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4360.6,1
"1545",8.6,3.1,0,0,0,0,-3035.9,1,0,0,0,0,0,0,-81074.7,1,-100110.1,1,0,0,-3789.6,1,0,0,0,0,0,0,0,0,-739.1,1,-19809.6,1,-56408.2,1,0,0,-31787.3,1,-14286.4,1,0,0,0,0,0,0,0,0
"1546",8.6,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2923.2,1,0,0,0,0,-109959.7,1
"1547",8.6,3.8,0,0,0,0,0,0,-42839.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1548",8.6,4.1,-2582.1,1,0,0,0,0,-2197.4,1,0,0,0,0,0,0,0,0,-35957,1,0,0,-1436.1,1,-1510.4,1,0,0,0,0,0,0,0,0,-86215.5,1,0,0,0,0,0,0,-58603.1,1,0,0,-60126.8,1,0,0
"1549",8.6,4.8,-88701.5,1,0,0,0,0,0,0,0,0,0,0,-343.6,1,-1744.9,1,0,0,0,0,0,0,2410.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1550",8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35050.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1551",8.7,3,0,0,0,0,0,0,-3375.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59737.6,1,0,0,0,0,0,0,-48546.3,1
"1552",8.7,3.1,-57401.5,1,-39834.3,1,0,0,0,0,-1503.3,1,0,0,-7458.6,1,-125833.9,1,0,0,0,0,-35373,1,-1542.8,1,-60971.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29834.6,1,-55386,1,0,0
"1553",8.7,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26233.3,1,-82220.4,1,0,0,-3189.9,1,0,0,0,0,0,0,-83747.3,1
"1554",8.7,4.1,-33623.4,1,-181.5,1,-60885.9,1,0,0,0,0,0,0,0,0,0,0,-43214.8,1,-39594.1,1,-43047,1,0,0,0,0,0,0,0,0,0,0,-171421.6,1,0,0,0,0,0,0,0,0,0,0,0,0,-73143.4,1
"1555",8.7,4.8,0,0,-324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95263.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1556",8.7,8.7,0,0,1968.1,1,12749.4,1,3100.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1557",8.8,3,-1546.8,1,-526.8,1,-40745.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18459.8,1,0,0,0,0,0,0,0,0,-1853.8,1,0,0,0,0,0,0,0,0,0,0,0,0,-74637.1,1
"1558",8.8,3.1,0,0,0,0,0,0,-72238.9,1,0,0,-65448.1,1,0,0,-108474.6,1,-54923.5,1,-61083.5,1,0,0,0,0,-57465.1,1,0,0,-37244.2,1,-32927.9,1,0,0,-49259.1,1,-8308.2,1,0,0,-39986,1,0,0,-6032.8,1,0,0
"1559",8.8,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76074.1,1,0,0,-90883.4,1,-2259.4,1,0,0,0,0,-67593.9,1
"1560",8.8,4.1,-481,1,-11906.8,1,0,0,0,0,0,0,-43562.1,1,0,0,-44997.8,1,0,0,0,0,-42164.1,1,-39934.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1561",8.8,4.8,-359,1,0,0,-49584.7,1,0,0,-819,1,0,0,-126873.6,1,-1451,1,0,0,0,0,0,0,0,0,-13108.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1562",8.8,8.1,112226.8,1,116034.1,1,113327.7,1,91263.5,1,80652.6,1,124493.7,1,98426.1,1,122616.1,1,14410,1,13557.5,1,14751.3,1,12668,1,0,0,0,0,0,0,0,0,18580.6,1,15973,1,13387.6,1,0,0,0,0,0,0,0,0,0,0
"1563",8.8,8.8,815014.9,1,877540.1,1,871575,1,280311.8,1,631310.4,1,728192.1,1,716299.7,1,633706.4,1,128738.9,1,120607.4,1,138489.7,1,102666,1,91777.8,1,44335,1,41848.9,1,39139.5,1,232746.8,1,244992.7,1,252846.3,1,232942,1,227994.6,1,221640,1,210571.9,1,231577.6,1
"1564",8.9,3,0,0,0,0,0,0,0,0,0,0,-69148.5,1,-3623.9,1,0,0,0,0,0,0,0,0,-16531.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35289.7,1,0,0,-6994.8,1
"1565",8.9,3.1,0,0,0,0,-8601.6,1,0,0,-90505.2,1,0,0,0,0,0,0,0,0,0,0,-2455.9,1,0,0,0,0,-34375,1,0,0,0,0,0,0,0,0,-1090,1,-52771,1,-340,1,0,0,0,0,0,0
"1566",8.9,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1364.6,1,0,0,-2127,1,-110010.6,1,0,0,-1707.7,1,0,0,-101136.3,1
"1567",8.9,4.1,0,0,0,0,0,0,-58119,1,0,0,-1905.3,1,0,0,0,0,-1648.7,1,0,0,-38195.2,1,-451.4,1,0,0,0,0,0,0,0,0,-760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1568",8.9,4.8,0,0,0,0,-46526.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1569",8.9,8.9,7265.4,1,4925.5,1,7786,1,2121.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63941.8,1,51790.3,1,56539.6,1,58755.7,1,39025.4,1,32816.2,1,29913.3,1,33196.4,1
"1570",8.9,9.1,0,0,40592.1,1,52356.8,1,47855.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1571",9,3,-72196.3,1,0,0,0,0,-2328.6,1,0,0,0,0,0,0,0,0,0,0,0,0,-76681.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34542.3,1,-92791.5,1,0,0,0,0,0,0,0,0
"1572",9,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1070,1,-54534.1,1,-48523.5,1,0,0,-1444.4,1,0,0,0,0,-39763.4,1,0,0,-2653.2,1,-36479.7,1,0,0,0,0,-923.5,1,0,0,-2368.8,1,0,0
"1573",9,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86648.9,1,0,0,0,0,0,0
"1574",9,4,0,0,0,0,-2385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1575",9,4.1,0,0,-48768.8,1,-3065.7,1,-33815.4,1,0,0,-63149,1,0,0,0,0,0,0,-49630,1,-2220.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64788.7,1,-1488.5,1
"1576",9,4.8,-24168.5,1,0,0,-13576.9,1,0,0,0,0,0,0,-10690,1,0,0,0,0,0,0,0,0,0,0,0,0,-301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1577",9,9,48676.6,1,43726.2,1,33891.4,1,59962.6,1,29339.5,1,36036.9,1,42901,1,38401.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78193,1,60060.3,1,63804.8,1,51228.9,1,59533.4,1,45425.7,1,50965.7,1,50290.5,1
"1578",9.1,3,0,0,0,0,0,0,0,0,-1278.5,1,-46580.4,1,-74704.6,1,0,0,0,0,-65787.1,1,-12631.5,1,0,0,0,0,-33110.2,1,-28102.6,1,-33733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1579",9.1,3.1,0,0,0,0,-28240.5,1,0,0,0,0,-63470.1,1,0,0,0,0,-1668.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10112.1,1,0,0,-51797.2,1,0,0,-50029.5,1,0,0,-829.6,1,0,0
"1580",9.1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86017.6,1,-59646.3,1,0,0,0,0,-15023.8,1,-84577.1,1,0,0
"1581",9.1,4.1,-106244,1,-37011.7,1,-25169,1,-40296.1,1,-55710.3,1,-63437.4,1,0,0,0,0,-43470.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-195953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1582",9.1,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-228399.6,1,0,0,0,0,0,0,0,0,-41420.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1583",9.1,8.8,0,0,25064.6,1,27114.5,1,24601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1584",9.1,9.1,946252.8,1,1077574.9,1,965606.1,1,1082624,1,876912.8,1,873407.2,1,875893.6,1,920069.6,1,345670.3,1,331597.3,1,342666.5,1,364420.1,1,261081.2,1,140802.3,1,143746,1,138211,1,200787.1,1,230693.3,1,249472.9,1,217710.2,1,241395.1,1,226039.6,1,230543.3,1,213288.5,1
"1585",9.2,3,-2020.6,1,-2080.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56672.7,1
"1586",9.2,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75535.6,1,0,0,0,0,0,0,-89290,1,0,0,0,0,-42363.2,1,0,0,0,0,0,0,-8140.6,1,-52222.5,1,0,0,-1918.4,1,-47819.5,1,0,0
"1587",9.2,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-113387.8,1,-1212,1,0,0,-3541.4,1,-3214.3,1,0,0
"1588",9.2,3.8,0,0,0,0,0,0,-46647.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1589",9.2,4.1,-58535.5,1,-4732.6,1,0,0,0,0,0,0,-63391.8,1,0,0,-81600,1,0,0,-41877,1,-31305.9,1,-45967.2,1,0,0,0,0,0,0,0,0,-91532.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1590",9.2,4.8,-33001.7,1,0,0,-76087.5,1,-5670.2,1,0,0,-254.3,1,-22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1591",9.3,3,0,0,0,0,0,0,0,0,0,0,0,0,-2588.7,1,0,0,0,0,-3024,1,0,0,0,0,0,0,-35503.8,1,0,0,0,0,0,0,0,0,0,0,-62589.4,1,0,0,0,0,-35247.9,1,0,0
"1592",9.3,3.1,0,0,0,0,-22999,1,0,0,0,0,0,0,0,0,-62793.5,1,-54306.5,1,0,0,0,0,-47388.4,1,0,0,0,0,0,0,0,0,-5486.3,1,0,0,0,0,0,0,-54127.8,1,0,0,0,0,0,0
"1593",9.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81098.1,1,0,0,0,0,0,0,-172195.5,1,0,0,-81569.4,1,0,0
"1594",9.3,4.1,-42034.1,1,-42902.7,1,-54579,1,0,0,0,0,-112966.3,1,-63043.6,1,0,0,-34814,1,-47712.2,1,-42908.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71484,1,0,0,0,0,0,0,-73809,1,0,0
"1595",9.3,4.8,-828.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1596",9.3,9.3,43199.3,1,46960,1,50950.9,1,41911,1,44497.4,1,54097.8,1,39169.9,1,42106.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242208.1,1,237425.3,1,227882.9,1,230919.7,1,153837.3,1,170186.2,1,161614.1,1,169783,1
"1597",9.4,3,-1892,1,0,0,0,0,-22.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34466.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1397.3,1,-54320.8,1,-6674.6,1
"1598",9.4,3.1,0,0,-35690.4,1,0,0,0,0,-81884.8,1,-51190.7,1,0,0,0,0,-4084.5,1,0,0,-1370,1,-198,1,0,0,0,0,0,0,0,0,-4087.8,1,-29058.6,1,-35202.4,1,0,0,-2481.4,1,0,0,0,0,0,0
"1599",9.4,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78556,1,0,0,-486.1,1,0,0,0,0,-76249,1,0,0,-2128,1
"1600",9.4,4.1,0,0,0,0,-74904.3,1,-45454.7,1,0,0,0,0,0,0,0,0,-40157.9,1,-50988.8,1,-26.7,1,-36855.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56493.3,1,0,0,0,0,0,0
"1601",9.4,4.8,0,0,-12190.9,1,-2440.2,1,0,0,-4420,1,-82328,1,-9682.3,1,-370253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11159.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1602",9.5,3,0,0,-5735.3,1,-1307.3,1,0,0,0,0,0,0,0,0,-16127.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-355.2,1,0,0,0,0,0,0,0,0,-6087.6,1
"1603",9.5,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67466,1,0,0,0,0,0,0,0,0,-36242.9,1,0,0,-8576.8,1,0,0,0,0,0,0,-26136.8,1,-1549.7,1,0,0,0,0
"1604",9.5,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76299.1,1,0,0,0,0,-4015.6,1,-78437,1,0,0
"1605",9.5,3.8,0,0,-44301.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1606",9.5,4.1,-21519.5,1,-41785.5,1,-58915.5,1,-183.2,1,0,0,0,0,-53479.3,1,-1634.8,1,-2152.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73125.3,1,-72056.7,1,0,0,0,0,-70011.4,1
"1607",9.5,4.8,-80287.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-675,1,0,0,-111978.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1608",9.6,3,-817.9,1,0,0,-32726.4,1,-41670.8,1,-44797.8,1,0,0,-57312.9,1,-76197.2,1,-5088.9,1,-50107.9,1,0,0,-42409.8,1,0,0,0,0,0,0,-31091.3,1,0,0,0,0,-74675.6,1,0,0,-23720,1,0,0,0,0,0,0
"1609",9.6,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-465,1,0,0,0,0,0,0,0,0,0,0,0,0,-3298.7,1,0,0,0,0,0,0,0,0,0,0,0,0
"1610",9.6,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88720.8,1,-449.7,1,-84736.5,1,-67057.4,1,0,0,0,0
"1611",9.6,3.8,0,0,0,0,0,0,-1283.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1612",9.6,4.1,0,0,-1123.9,1,-2734.2,1,0,0,0,0,-74756,1,0,0,-73529.6,1,0,0,-2223.1,1,-32813.6,1,-1390.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71620.6,1,0,0,0,0,0,0
"1613",9.6,4.8,-2372.6,1,0,0,-37642,1,0,0,-17920.3,1,0,0,1025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1614",9.7,3,0,0,-6147.2,1,-2245.6,1,0,0,0,0,-29640.7,1,0,0,0,0,0,0,-49091.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1615",9.7,3.1,0,0,0,0,0,0,0,0,0,0,0,0,-63143.2,1,0,0,0,0,0,0,0,0,-2153,1,0,0,0,0,0,0,0,0,-55168.5,1,0,0,-26660.2,1,-4691.4,1,-39291.6,1,0,0,-6749.4,1,-61400.5,1
"1616",9.7,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-199119.2,1,0,0,0,0,0,0,-78900.2,1,0,0,-92841.5,1
"1617",9.7,4.1,0,0,-38933.5,1,0,0,0,0,0,0,-47077.3,1,-56624.2,1,-84043.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1618",9.7,4.8,0,0,0,0,-13811.6,1,0,0,-238785.9,1,-114836.9,1,0,0,-53072.3,1,0,0,0,0,0,0,0,0,0,0,-21049.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1619",9.8,3,0,0,0,0,0,0,0,0,0,0,0,0,-3786.1,1,-2479.4,1,-45401.6,1,-77742.6,1,0,0,0,0,0,0,-35851.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4751.9,1,0,0,-6695.2,1
"1620",9.8,3.1,0,0,0,0,0,0,0,0,-66142.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49210,1,0,0,0,0,0,0,0,0,0,0,0,0
